2026-04-02 04:12:00;2026-04-02 11:12:00;3;4752;4676;76;OK;OK;5.37
2026-04-02 04:12:04;2026-04-02 11:12:04;3;4754;4678;76;OK;OK;5.42
2026-04-02 04:12:10;2026-04-02 11:12:10;3;4756;4680;76;OK;OK;4.74
2026-04-02 04:12:15;2026-04-02 11:12:15;3;4758;4682;76;OK;OK;5.47
2026-04-02 04:12:21;2026-04-02 11:12:21;3;4760;4684;76;OK;OK;4.05
2026-04-02 04:12:27;2026-04-02 11:12:27;3;4762;4686;76;OK;OK;5.24
2026-04-02 04:12:31;2026-04-02 11:12:31;3;4764;4688;76;OK;OK;3.54
2026-04-02 04:12:37;2026-04-02 11:12:37;3;4766;4690;76;OK;OK;5.38
2026-04-02 04:12:43;2026-04-02 11:12:43;3;4767;4691;76;OK;OK;4.01
2026-04-02 04:12:48;2026-04-02 11:12:48;3;4769;4693;76;OK;OK;5.40
2026-04-02 04:12:54;2026-04-02 11:12:54;3;4771;4695;76;OK;OK;5.39
2026-04-02 04:12:58;2026-04-02 11:12:58;3;4773;4697;76;OK;OK;6.58
2026-04-02 04:13:04;2026-04-02 11:13:04;3;4775;4699;76;OK;OK;4.73
2026-04-02 04:13:10;2026-04-02 11:13:10;3;4777;4701;76;OK;OK;5.34
2026-04-02 04:13:15;2026-04-02 11:13:15;3;4779;4703;76;OK;OK;5.17
2026-04-02 04:13:21;2026-04-02 11:13:21;3;4781;4705;76;OK;OK;5.40
2026-04-02 04:13:25;2026-04-02 11:13:25;3;4783;4707;76;OK;OK;4.49
2026-04-02 04:13:31;2026-04-02 11:13:31;3;4785;4709;76;OK;OK;5.39
2026-04-02 04:13:37;2026-04-02 11:13:37;3;4787;4711;76;OK;OK;4.96
2026-04-02 04:13:42;2026-04-02 11:13:42;3;4789;4713;76;OK;OK;5.38
2026-04-02 04:13:48;2026-04-02 11:13:48;3;4791;4715;76;OK;OK;5.40
2026-04-02 04:13:52;2026-04-02 11:13:52;3;4793;4717;76;OK;OK;5.40
2026-04-02 04:13:58;2026-04-02 11:13:58;3;4795;4719;76;OK;OK;4.72
2026-04-02 04:14:04;2026-04-02 11:14:04;3;4797;4721;76;OK;OK;5.36
2026-04-02 04:14:09;2026-04-02 11:14:09;3;4799;4723;76;OK;OK;5.20
2026-04-02 04:14:15;2026-04-02 11:14:15;3;4801;4725;76;OK;OK;1.00
2026-04-02 04:14:19;2026-04-02 11:14:19;3;4803;4727;76;OK;OK;4.53
2026-04-02 04:14:25;2026-04-02 11:14:25;3;4805;4729;76;OK;OK;5.36
2026-04-02 04:14:31;2026-04-02 11:14:31;3;4807;4731;76;OK;OK;4.96
2026-04-02 04:14:36;2026-04-02 11:14:36;3;4809;4733;76;OK;OK;5.40
2026-04-02 04:14:42;2026-04-02 11:14:42;3;4811;4735;76;OK;OK;5.36
2026-04-02 04:14:46;2026-04-02 11:14:46;3;4813;4737;76;OK;OK;5.40
2026-04-02 04:14:52;2026-04-02 11:14:52;3;4815;4739;76;OK;OK;4.71
2026-04-02 04:14:57;2026-04-02 11:14:57;3;4817;4741;76;OK;OK;5.40
2026-04-02 04:15:03;2026-04-02 11:15:03;3;4819;4743;76;OK;OK;5.10
2026-04-02 04:15:09;2026-04-02 11:15:09;3;4821;4745;76;OK;OK;5.34
2026-04-02 04:15:13;2026-04-02 11:15:13;3;4823;4747;76;OK;OK;4.43
2026-04-02 04:15:19;2026-04-02 11:15:19;3;4825;4749;76;OK;OK;6.52
2026-04-02 04:15:24;2026-04-02 11:15:24;3;4827;4750;77;NG;OK;3.95
2026-04-02 04:15:56;2026-04-02 11:15:56;3;4829;4752;77;OK;OK;5.42
2026-04-02 04:16:01;2026-04-02 11:16:01;3;4831;4754;77;OK;OK;4.48
2026-04-02 04:16:07;2026-04-02 11:16:07;3;4832;4755;77;OK;OK;5.75
2026-04-02 04:16:12;2026-04-02 11:16:12;3;4834;4757;77;OK;OK;4.50
2026-04-02 04:16:17;2026-04-02 11:16:17;3;4836;4759;77;OK;OK;4.50
2026-04-02 04:16:22;2026-04-02 11:16:22;3;4838;4761;77;OK;OK;3.58
2026-04-02 04:16:28;2026-04-02 11:16:28;3;4840;4763;77;OK;OK;4.20
2026-04-02 04:16:34;2026-04-02 11:16:34;3;4842;4765;77;OK;OK;5.27
2026-04-02 04:16:39;2026-04-02 11:16:39;3;4844;4767;77;OK;OK;5.00
2026-04-02 04:16:44;2026-04-02 11:16:44;3;4846;4769;77;OK;OK;4.53
2026-04-02 04:16:49;2026-04-02 11:16:49;3;4848;4771;77;OK;OK;5.42
2026-04-02 04:16:55;2026-04-02 11:16:55;3;4850;4773;77;OK;OK;4.97
2026-04-02 04:17:01;2026-04-02 11:17:01;3;4852;4775;77;OK;OK;5.44
2026-04-02 04:17:06;2026-04-02 11:17:06;3;4854;4777;77;OK;OK;5.38
2026-04-02 04:17:11;2026-04-02 11:17:11;3;4856;4779;77;OK;OK;5.43
2026-04-02 04:17:16;2026-04-02 11:17:16;3;4858;4781;77;OK;OK;4.69
2026-04-02 04:17:22;2026-04-02 11:17:22;3;4860;4783;77;OK;OK;5.43
2026-04-02 04:17:28;2026-04-02 11:17:28;3;4862;4785;77;OK;OK;5.12
2026-04-02 04:17:33;2026-04-02 11:17:33;3;4864;4787;77;OK;OK;5.41
2026-04-02 04:17:38;2026-04-02 11:17:38;3;4866;4789;77;OK;OK;4.41
2026-04-02 04:17:43;2026-04-02 11:17:43;3;4868;4791;77;OK;OK;5.41
2026-04-02 04:17:49;2026-04-02 11:17:49;3;4870;4793;77;OK;OK;4.82
2026-04-02 04:17:55;2026-04-02 11:17:55;3;4872;4795;77;OK;OK;5.43
2026-04-02 04:18:00;2026-04-02 11:18:00;3;4874;4797;77;OK;OK;5.28
2026-04-02 04:18:06;2026-04-02 11:18:06;3;4876;4799;77;OK;OK;1.2
2026-04-02 04:18:10;2026-04-02 11:18:10;3;4878;4801;77;OK;OK;4.62
2026-04-02 04:18:16;2026-04-02 11:18:16;3;4880;4803;77;OK;OK;5.44
2026-04-02 04:18:22;2026-04-02 11:18:22;3;4882;4805;77;OK;OK;5.04
2026-04-02 04:18:27;2026-04-02 11:18:27;3;4884;4807;77;OK;OK;5.42
2026-04-02 04:18:33;2026-04-02 11:18:33;3;4886;4809;77;OK;OK;5.43
2026-04-02 04:18:37;2026-04-02 11:18:37;3;4888;4811;77;OK;OK;5.43
2026-04-02 04:18:43;2026-04-02 11:18:43;3;4890;4813;77;OK;OK;3.72
2026-04-02 04:18:49;2026-04-02 11:18:49;3;4892;4815;77;OK;OK;5.24
2026-04-02 04:18:54;2026-04-02 11:18:54;3;4894;4817;77;OK;OK;4.33
2026-04-02 04:19:00;2026-04-02 11:19:00;3;4896;4819;77;OK;OK;5.40
2026-04-02 04:19:04;2026-04-02 11:19:04;3;4897;4820;77;OK;OK;3.62
2026-04-02 04:19:10;2026-04-02 11:19:10;3;4899;4822;77;OK;OK;5.39
2026-04-02 04:19:16;2026-04-02 11:19:16;3;4901;4824;77;OK;OK;5.01
2026-04-02 04:19:21;2026-04-02 11:19:21;3;4903;4826;77;OK;OK;6.59
2026-04-02 04:19:27;2026-04-02 11:19:27;3;4905;4828;77;OK;OK;5.36
2026-04-02 04:19:31;2026-04-02 11:19:31;3;4907;4830;77;OK;OK;5.36
2026-04-02 04:19:37;2026-04-02 11:19:37;3;4909;4832;77;OK;OK;4.76
2026-04-02 04:19:42;2026-04-02 11:19:42;3;4911;4834;77;OK;OK;5.38
2026-04-02 04:19:48;2026-04-02 11:19:48;3;4913;4836;77;OK;OK;5.24
2026-04-02 04:19:54;2026-04-02 11:19:54;3;4915;4838;77;OK;OK;7.00
2026-04-02 04:19:58;2026-04-02 11:19:58;3;4917;4840;77;OK;OK;4.54
2026-04-02 04:20:04;2026-04-02 11:20:04;3;4919;4842;77;OK;OK;5.37
2026-04-02 04:20:09;2026-04-02 11:20:09;3;4921;4844;77;OK;OK;4.96
2026-04-02 04:20:15;2026-04-02 11:20:15;3;4923;4846;77;OK;OK;5.36
2026-04-02 04:20:21;2026-04-02 11:20:21;3;4925;4848;77;OK;OK;5.38
2026-04-02 04:20:25;2026-04-02 11:20:25;3;4927;4850;77;OK;OK;5.38
2026-04-02 04:20:31;2026-04-02 11:20:31;3;4929;4852;77;OK;OK;4.70
2026-04-02 04:20:36;2026-04-02 11:20:36;3;4931;4854;77;OK;OK;5.37
2026-04-02 04:20:42;2026-04-02 11:20:42;3;4933;4856;77;OK;OK;5.11
2026-04-02 04:20:48;2026-04-02 11:20:48;3;4935;4858;77;OK;OK;5.37
2026-04-02 04:20:53;2026-04-02 11:20:53;3;4937;4860;77;OK;OK;5.26
2026-04-02 04:20:59;2026-04-02 11:20:59;3;4939;4862;77;OK;OK;5.00
2026-04-02 04:21:03;2026-04-02 11:21:03;3;4941;4864;77;OK;OK;4.55
2026-04-02 04:21:09;2026-04-02 11:21:09;3;4943;4866;77;OK;OK;5.38
2026-04-02 04:21:15;2026-04-02 11:21:15;3;4945;4868;77;OK;OK;4.98
2026-04-02 04:21:20;2026-04-02 11:21:20;3;4947;4870;77;OK;OK;5.37
2026-04-02 04:21:26;2026-04-02 11:21:26;3;4949;4872;77;OK;OK;5.40
2026-04-02 04:21:30;2026-04-02 11:21:30;3;4951;4874;77;OK;OK;5.40
2026-04-02 04:21:36;2026-04-02 11:21:36;3;4953;4876;77;OK;OK;4.72
2026-04-02 04:21:42;2026-04-02 11:21:42;3;4955;4878;77;OK;OK;6.48
2026-04-02 04:21:47;2026-04-02 11:21:47;3;4957;4880;77;OK;OK;4.23
2026-04-02 04:21:53;2026-04-02 11:21:53;3;4959;4882;77;OK;OK;5.41
2026-04-02 04:21:57;2026-04-02 11:21:57;3;4961;4884;77;OK;OK;3.54
2026-04-02 04:22:03;2026-04-02 11:22:03;3;4962;4885;77;OK;OK;5.41
2026-04-02 04:22:09;2026-04-02 11:22:09;3;4964;4887;77;OK;OK;4.01
2026-04-02 04:22:14;2026-04-02 11:22:14;3;4966;4889;77;OK;OK;4.47
2026-04-02 04:22:20;2026-04-02 11:22:20;3;4968;4891;77;OK;OK;4.17
2026-04-02 04:22:24;2026-04-02 11:22:24;3;4970;4893;77;OK;OK;4.18
2026-04-02 04:22:30;2026-04-02 11:22:30;3;4972;4895;77;OK;OK;4.74
2026-04-02 04:22:36;2026-04-02 11:22:36;3;4974;4897;77;OK;OK;5.42
2026-04-02 04:22:41;2026-04-02 11:22:41;3;4976;4899;77;OK;OK;5.17
2026-04-02 04:22:47;2026-04-02 11:22:47;3;4978;4901;77;OK;OK;5.43
2026-04-02 04:22:51;2026-04-02 11:22:51;3;4980;4903;77;OK;OK;4.48
2026-04-02 04:22:57;2026-04-02 11:22:57;3;4982;4905;77;OK;OK;5.43
2026-04-02 04:23:02;2026-04-02 11:23:02;3;4984;4907;77;OK;OK;4.94
2026-04-02 04:23:08;2026-04-02 11:23:08;3;4986;4909;77;OK;OK;5.43
2026-04-02 04:23:14;2026-04-02 11:23:14;3;4988;4911;77;OK;OK;5.40
2026-04-02 04:23:18;2026-04-02 11:23:18;3;4990;4913;77;OK;OK;5.45
2026-04-02 04:23:24;2026-04-02 11:23:24;3;4992;4915;77;OK;OK;4.66
2026-04-02 04:23:29;2026-04-02 11:23:29;3;4994;4917;77;OK;OK;5.40
2026-04-02 04:23:35;2026-04-02 11:23:35;3;4996;4919;77;OK;OK;5.13
2026-04-02 04:23:41;2026-04-02 11:23:41;3;4998;4921;77;OK;OK;5.43
2026-04-02 04:23:45;2026-04-02 11:23:45;3;5000;4923;77;OK;OK;4.47
2026-04-02 04:23:51;2026-04-02 11:23:51;3;5002;4925;77;OK;OK;5.44
2026-04-02 04:23:56;2026-04-02 11:23:56;3;5004;4927;77;OK;OK;4.92
2026-04-02 04:24:02;2026-04-02 11:24:02;3;5006;4929;77;OK;OK;5.43
2026-04-02 04:24:08;2026-04-02 11:24:08;3;5008;4931;77;OK;OK;5.38
2026-04-02 04:24:12;2026-04-02 11:24:12;3;5010;4933;77;OK;OK;5.43
2026-04-02 04:24:18;2026-04-02 11:24:18;3;5012;4935;77;OK;OK;4.71
2026-04-02 04:24:23;2026-04-02 11:24:23;3;5014;4937;77;OK;OK;5.46
2026-04-02 04:24:29;2026-04-02 11:24:29;3;5016;4939;77;OK;OK;5.16
2026-04-02 04:24:35;2026-04-02 11:24:35;3;5018;4941;77;OK;OK;5.42
2026-04-02 04:24:39;2026-04-02 11:24:39;3;5020;4943;77;OK;OK;3.32
2026-04-02 04:24:45;2026-04-02 11:24:45;3;5022;4945;77;OK;OK;5.22
2026-04-02 04:24:50;2026-04-02 11:24:50;3;5024;4947;77;OK;OK;3.94
2026-04-02 04:24:56;2026-04-02 11:24:56;3;5026;4949;77;OK;OK;5.39
2026-04-02 04:25:02;2026-04-02 11:25:02;3;5027;4950;77;OK;OK;4.31
2026-04-02 04:25:07;2026-04-02 11:25:07;3;5029;4952;77;OK;OK;6.00
2026-04-02 04:25:12;2026-04-02 11:25:12;3;5031;4954;77;OK;OK;4.56
2026-04-02 04:25:17;2026-04-02 11:25:17;3;5033;4956;77;OK;OK;6.67
2026-04-02 04:25:23;2026-04-02 11:25:23;3;5035;4958;77;OK;OK;5.03
2026-04-02 04:25:29;2026-04-02 11:25:29;3;5037;4960;77;OK;OK;5.38
2026-04-02 04:25:34;2026-04-02 11:25:34;3;5039;4962;77;OK;OK;5.40
2026-04-02 04:25:39;2026-04-02 11:25:39;3;5041;4964;77;OK;OK;5.40
2026-04-02 04:25:44;2026-04-02 11:25:44;3;5043;4966;77;OK;OK;4.82
2026-04-02 04:25:50;2026-04-02 11:25:50;3;5045;4968;77;OK;OK;5.39
2026-04-02 04:25:56;2026-04-02 11:25:56;3;5047;4970;77;OK;OK;5.23
2026-04-02 04:26:01;2026-04-02 11:26:01;3;5049;4972;77;OK;OK;8.00
2026-04-02 04:26:06;2026-04-02 11:26:06;3;5051;4974;77;OK;OK;4.56
2026-04-02 04:26:11;2026-04-02 11:26:11;3;5053;4976;77;OK;OK;5.37
2026-04-02 04:26:17;2026-04-02 11:26:17;3;5055;4978;77;OK;OK;5.00
2026-04-02 04:26:23;2026-04-02 11:26:23;3;5057;4980;77;OK;OK;5.38
2026-04-02 04:26:28;2026-04-02 11:26:28;3;5059;4982;77;OK;OK;5.37
2026-04-02 04:26:33;2026-04-02 11:26:33;3;5061;4984;77;OK;OK;5.37
2026-04-02 04:26:38;2026-04-02 11:26:38;3;5063;4986;77;OK;OK;4.75
2026-04-02 04:26:44;2026-04-02 11:26:44;3;5065;4988;77;OK;OK;5.38
2026-04-02 04:26:50;2026-04-02 11:26:50;3;5067;4990;77;OK;OK;5.20
2026-04-02 04:26:55;2026-04-02 11:26:55;3;5069;4992;77;OK;OK;5.38
2026-04-02 04:27:01;2026-04-02 11:27:01;3;5071;4994;77;OK;OK;5.21
2026-04-02 04:27:06;2026-04-02 11:27:06;3;5073;4996;77;OK;OK;5.79
2026-04-02 04:27:12;2026-04-02 11:27:12;3;5075;4998;77;OK;OK;5.24
2026-04-02 04:27:18;2026-04-02 11:27:18;3;5077;5000;77;OK;OK;5.00
2026-04-02 04:27:22;2026-04-02 11:27:22;3;5079;5002;77;OK;OK;4.55
2026-04-02 04:27:28;2026-04-02 11:27:28;3;5081;5004;77;OK;OK;5.36
2026-04-02 04:27:33;2026-04-02 11:27:33;3;5083;5006;77;OK;OK;4.99
2026-04-02 04:27:39;2026-04-02 11:27:39;3;5085;5008;77;OK;OK;6.50
2026-04-02 04:27:45;2026-04-02 11:27:45;3;5087;5010;77;OK;OK;4.49
2026-04-02 04:27:49;2026-04-02 11:27:49;3;5089;5012;77;OK;OK;5.45
2026-04-02 04:27:55;2026-04-02 11:27:55;3;5091;5014;77;OK;OK;4.01
2026-04-02 04:28:01;2026-04-02 11:28:01;3;5092;5015;77;OK;OK;5.42
2026-04-02 04:28:06;2026-04-02 11:28:06;3;5094;5017;77;OK;OK;4.47
2026-04-02 04:28:11;2026-04-02 11:28:11;3;5096;5019;77;OK;OK;4.50
2026-04-02 04:28:16;2026-04-02 11:28:16;3;5098;5021;77;OK;OK;3.51
2026-04-02 04:28:22;2026-04-02 11:28:22;3;5100;5023;77;OK;OK;4.19
2026-04-02 04:28:32;2026-04-02 11:28:32;V4G;5104;5027;77;OK;OK;5.43
2026-04-02 04:28:38;2026-04-02 11:28:38;V4G;5106;5029;77;OK;OK;4.95
2026-04-02 04:28:44;2026-04-02 11:28:44;V4G;5108;5031;77;OK;OK;5.44
2026-04-02 04:28:49;2026-04-02 11:28:49;V4G;5110;5033;77;OK;OK;5.37
2026-04-02 04:28:54;2026-04-02 11:28:54;V4G;5112;5035;77;OK;OK;5.42
2026-04-02 04:28:59;2026-04-02 11:28:59;V4G;5114;5037;77;OK;OK;4.71
2026-04-02 04:29:05;2026-04-02 11:29:05;V4G;5116;5039;77;OK;OK;5.44
2026-04-02 04:29:11;2026-04-02 11:29:11;V4G;5118;5041;77;OK;OK;5.11
2026-04-02 04:29:16;2026-04-02 11:29:16;V4G;5120;5043;77;OK;OK;5.40
2026-04-02 04:29:21;2026-04-02 11:29:21;V4G;5122;5045;77;OK;OK;4.43
2026-04-02 04:29:26;2026-04-02 11:29:26;V4G;5124;5047;77;OK;OK;5.43
2026-04-02 04:29:32;2026-04-02 11:29:32;V4G;5126;5049;77;OK;OK;4.84
2026-04-02 04:29:38;2026-04-02 11:29:38;V4G;5128;5051;77;OK;OK;5.42
2026-04-02 04:29:43;2026-04-02 11:29:43;V4G;5130;5053;77;OK;OK;5.28
2026-04-02 04:29:49;2026-04-02 11:29:49;V4G;5132;5055;77;OK;OK;1.0
2026-04-02 04:29:53;2026-04-02 11:29:53;V4G;5134;5057;77;OK;OK;4.59
2026-04-02 04:29:59;2026-04-02 11:29:59;V4G;5136;5059;77;OK;OK;5.42
2026-04-02 04:30:05;2026-04-02 11:30:05;V4G;5138;5061;77;OK;OK;5.04
2026-04-02 04:30:10;2026-04-02 11:30:10;V4G;5140;5063;77;OK;OK;5.43
2026-04-02 04:30:16;2026-04-02 11:30:16;V4G;5142;5065;77;OK;OK;5.43
2026-04-02 04:30:20;2026-04-02 11:30:20;V4G;5144;5067;77;OK;OK;5.43
2026-04-02 04:30:26;2026-04-02 11:30:26;V4G;5146;5069;77;OK;OK;4.84
2026-04-02 04:30:32;2026-04-02 11:30:32;V4G;5148;5071;77;OK;OK;5.43
2026-04-02 04:30:37;2026-04-02 11:30:37;V4G;5150;5073;77;OK;OK;4.17
2026-04-02 04:30:43;2026-04-02 11:30:43;V4G;5152;5075;77;OK;OK;5.25
2026-04-02 04:30:47;2026-04-02 11:30:47;V4G;5154;5077;77;OK;OK;3.67
2026-04-02 04:30:53;2026-04-02 11:30:53;V4G;5156;5079;77;OK;OK;5.43
2026-04-02 04:30:59;2026-04-02 11:30:59;V4G;5157;5080;77;OK;OK;4.15
2026-04-02 04:31:04;2026-04-02 11:31:04;V4G;5159;5082;77;OK;OK;5.42
2026-04-02 04:31:09;2026-04-02 11:31:09;V4G;5161;5084;77;OK;OK;4.41
2026-04-02 04:31:14;2026-04-02 11:31:14;V4G;5163;5086;77;OK;OK;6.61
2026-04-02 04:31:20;2026-04-02 11:31:20;V4G;5165;5088;77;OK;OK;4.88
2026-04-02 04:31:26;2026-04-02 11:31:26;V4G;5167;5090;77;OK;OK;5.36
2026-04-02 04:31:31;2026-04-02 11:31:31;V4G;5169;5092;77;OK;OK;5.32
2026-04-02 04:31:37;2026-04-02 11:31:37;V4G;5171;5094;77;OK;OK;1.3
2026-04-02 04:31:41;2026-04-02 11:31:41;V4G;5173;5096;77;OK;OK;4.60
2026-04-02 04:31:47;2026-04-02 11:31:47;V4G;5175;5098;77;OK;OK;5.38
2026-04-02 04:31:53;2026-04-02 11:31:53;V4G;5177;5100;77;OK;OK;5.03
2026-04-02 04:31:58;2026-04-02 11:31:58;V4G;5179;5102;77;OK;OK;5.35
2026-04-02 04:32:04;2026-04-02 11:32:04;V4G;5181;5104;77;OK;OK;5.37
2026-04-02 04:32:08;2026-04-02 11:32:08;V4G;5183;5105;78;OK;NG;5.37
2026-04-02 04:32:37;2026-04-02 11:32:37;V4G;5185;5107;78;OK;OK;28.16
2026-04-02 04:32:43;2026-04-02 11:32:43;V4G;5187;5109;78;OK;OK;28.62
2026-04-02 04:32:49;2026-04-02 11:32:49;V4G;5189;5111;78;OK;OK;4.96
2026-04-02 04:32:54;2026-04-02 11:32:54;V4G;5191;5113;78;OK;OK;5.36
2026-04-02 04:33:00;2026-04-02 11:33:00;V4G;5193;5115;78;OK;OK;5.35
2026-04-02 04:33:04;2026-04-02 11:33:04;V4G;5195;5117;78;OK;OK;5.35
2026-04-02 04:33:10;2026-04-02 11:33:10;V4G;5197;5119;78;OK;OK;4.77
2026-04-02 04:33:16;2026-04-02 11:33:16;V4G;5199;5121;78;OK;OK;5.38
2026-04-02 04:33:21;2026-04-02 11:33:21;V4G;5201;5123;78;OK;OK;5.23
2026-04-02 04:33:27;2026-04-02 11:33:27;V4G;5203;5125;78;OK;OK;8.00
2026-04-02 04:33:31;2026-04-02 11:33:31;V4G;5205;5127;78;OK;OK;4.60
2026-04-02 04:33:37;2026-04-02 11:33:37;V4G;5207;5129;78;OK;OK;5.39
2026-04-02 04:33:43;2026-04-02 11:33:43;V4G;5209;5131;78;OK;OK;5.08
2026-04-02 04:33:48;2026-04-02 11:33:48;V4G;5211;5133;78;OK;OK;5.40
2026-04-02 04:33:54;2026-04-02 11:33:54;V4G;5213;5135;78;OK;OK;5.50
2026-04-02 04:33:58;2026-04-02 11:33:58;V4G;5215;5137;78;OK;OK;6.52
2026-04-02 04:34:04;2026-04-02 11:34:04;V4G;5217;5139;78;OK;OK;3.93
2026-04-02 04:34:10;2026-04-02 11:34:10;V4G;5219;5141;78;OK;OK;5.42
2026-04-02 04:34:15;2026-04-02 11:34:15;V4G;5221;5143;78;OK;OK;4.40
2026-04-02 04:34:20;2026-04-02 11:34:20;V4G;5222;5144;78;OK;OK;5.43
2026-04-02 04:34:25;2026-04-02 11:34:25;V4G;5224;5146;78;OK;OK;3.73
2026-04-02 04:34:31;2026-04-02 11:34:31;V4G;5226;5148;78;OK;OK;4.53
2026-04-02 04:34:37;2026-04-02 11:34:37;V4G;5228;5150;78;OK;OK;3.88
2026-04-02 04:34:42;2026-04-02 11:34:42;V4G;5230;5152;78;OK;OK;4.18
2026-04-02 04:34:47;2026-04-02 11:34:47;V4G;5232;5154;78;OK;OK;4.46
2026-04-02 04:34:52;2026-04-02 11:34:52;V4G;5234;5156;78;OK;OK;5.44
2026-04-02 04:34:58;2026-04-02 11:34:58;V4G;5236;5158;78;OK;OK;4.89
2026-04-02 04:35:04;2026-04-02 11:35:04;V4G;5238;5160;78;OK;OK;5.42
2026-04-02 04:35:09;2026-04-02 11:35:09;V4G;5240;5162;78;OK;OK;5.36
2026-04-02 04:35:14;2026-04-02 11:35:14;V4G;5242;5164;78;OK;OK;5.48
2026-04-02 04:35:19;2026-04-02 11:35:19;V4G;5244;5166;78;OK;OK;4.68
2026-04-02 04:35:25;2026-04-02 11:35:25;V4G;5246;5168;78;OK;OK;5.44
2026-04-02 04:35:31;2026-04-02 11:35:31;V4G;5248;5170;78;OK;OK;5.11
2026-04-02 04:35:36;2026-04-02 11:35:36;V4G;5250;5172;78;OK;OK;5.44
2026-04-02 04:35:41;2026-04-02 11:35:41;V4G;5252;5174;78;OK;OK;4.49
2026-04-02 04:35:46;2026-04-02 11:35:46;V4G;5254;5176;78;OK;OK;5.44
2026-04-02 04:35:52;2026-04-02 11:35:52;V4G;5256;5178;78;OK;OK;4.93
2026-04-02 04:35:58;2026-04-02 11:35:58;V4G;5258;5180;78;OK;OK;5.44
2026-04-02 04:36:03;2026-04-02 11:36:03;V4G;5260;5182;78;OK;OK;5.35
2026-04-02 04:36:08;2026-04-02 11:36:08;V4G;5262;5184;78;OK;OK;5.43
2026-04-02 04:36:13;2026-04-02 11:36:13;V4G;5264;5186;78;OK;OK;4.70
2026-04-02 04:36:19;2026-04-02 11:36:19;V4G;5266;5188;78;OK;OK;5.42
2026-04-02 04:36:25;2026-04-02 11:36:25;V4G;5268;5190;78;OK;OK;5.17
2026-04-02 04:36:30;2026-04-02 11:36:30;V4G;5270;5192;78;OK;OK;5.43
2026-04-02 04:36:35;2026-04-02 11:36:35;V4G;5272;5194;78;OK;OK;4.50
2026-04-02 04:36:40;2026-04-02 11:36:40;V4G;5274;5196;78;OK;OK;5.42
2026-04-02 04:36:46;2026-04-02 11:36:46;V4G;5276;5198;78;OK;OK;4.93
2026-04-02 04:36:52;2026-04-02 11:36:52;V4G;5278;5200;78;OK;OK;5.41
